file_id,scope_origin,source_path,logical_document_id,title,batch,domain,classification,owner,revision,canonical_status,authority_resolution,review_status,internal_profile_source,derived_internal_review_tier,public_profile_source,derived_external_presentation_tier,visual_qa_status,github_handling,release_state,control_note
ZIP-0214,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/08_LEGAL_AND_CORPORATE/supplier_contracts/LEG-SUP-005_EMOPET_MOKO_Power_Of_Attorney_EN_CN_Executed.pdf,,LEG-SUP-005_EMOPET_MOKO_Power_Of_Attorney_EN_CN_Executed,BATCH 6,MOKO,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,SOURCE REVISION NOT STATED / NOT VERIFIED,THIRD-PARTY ORIGINAL / BYTE PRESERVATION REQUIRED,IMMUTABLE CURRENT LEGAL-LINEAGE ORIGINAL,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0215,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/08_LEGAL_AND_CORPORATE/supplier_contracts/LEG-SUP-006_EMOPET_MOKO_Power_Of_Attorney_EN_CN_Branded.docx,,LEG-SUP-006_EMOPET_MOKO_Power_Of_Attorney_EN_CN_Branded,BATCH 6,MOKO,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,1,PRESERVE FOR LINEAGE / NOT EXECUTED,HISTORICAL WORKING MASTER / SUPERSEDED FOR EXECUTION EVIDENCE,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0216,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/08_LEGAL_AND_CORPORATE/supplier_contracts/LEG-SUP-007_EMOPET_MOKO_Signing_Checklist.docx,,LEG-SUP-007_EMOPET_MOKO_Signing_Checklist,BATCH 5,BUSINESS_LEGAL_FINANCE,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Legal / MOKO,1,DUPLICATE PROCEDURAL CHECKLIST / NON-AUTHORITATIVE FOR CONTRACT STATUS,HISTORICAL PROCESS AID / NOT EXECUTION OR RELEASE EVIDENCE,RECONCILED 2026-08-27 — BATCH 5 / NOT RELEASED,INCLUDE WITH STATUS / SOURCE PRESERVED,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE — NOT APPROVED / NOT RELEASED,EXCLUDED_FROM_PUBLIC_PROFILE,PASS_WITH_NOTES — 1 PAGE / BILINGUAL DOCX FALLBACK RENDER DEGRADES CHINESE / PROCESS AID ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0217,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/08_LEGAL_AND_CORPORATE/supplier_contracts/LEG-SUP-008_EMOPET_MOKO_Signing_Package_Completion_Checklist.docx,,LEG-SUP-008_EMOPET_MOKO_Signing_Package_Completion_Checklist,BATCH 5,BUSINESS_LEGAL_FINANCE,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Legal / MOKO,1,DUPLICATE PROCEDURAL CHECKLIST / NON-AUTHORITATIVE FOR CONTRACT STATUS,HISTORICAL PROCESS AID / NOT EXECUTION OR RELEASE EVIDENCE,RECONCILED 2026-08-27 — BATCH 5 / NOT RELEASED,INCLUDE WITH STATUS / SOURCE PRESERVED,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE — NOT APPROVED / NOT RELEASED,EXCLUDED_FROM_PUBLIC_PROFILE,PASS_WITH_NOTES — 1 PAGE / BILINGUAL DOCX FALLBACK RENDER DEGRADES CHINESE / PROCESS AID ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0218,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/08_LEGAL_AND_CORPORATE/supplier_contracts/LEG-SUP-009_MOKO_Technology_Ltd_Company_Registration.pdf,,LEG-SUP-009_MOKO_Technology_Ltd_Company_Registration,BATCH 5,BUSINESS_LEGAL_FINANCE,PARTNER CONFIDENTIAL,Founder — EMOPET / Legal / Supplier,SOURCE REVISION NOT STATED / NOT VERIFIED,THIRD-PARTY COMPANY PROFILE / TITLE CORRECTED BY SUPR-005,IMMUTABLE THIRD-PARTY MARKETING ORIGINAL / NOT COMPANY REGISTRATION,RECONCILED 2026-08-27 — BATCH 5 / NOT RELEASED,INCLUDE WITH STATUS / SOURCE PRESERVED,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE — NOT APPROVED / NOT RELEASED,EXCLUDED_FROM_PUBLIC_PROFILE,PASS — 19 PAGES / THIRD-PARTY COMPANY PROFILE / SOURCE PRESERVED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0219,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/08_LEGAL_AND_CORPORATE/supplier_contracts/LEG-SUP-010_Huachuang_Business_Licence_2021-12-24.pdf,,LEG-SUP-010_Huachuang_Business_Licence_2021-12-24,BATCH 5,BUSINESS_LEGAL_FINANCE,PARTNER CONFIDENTIAL,Founder — EMOPET / Legal / Supplier,SOURCE REVISION NOT STATED / NOT VERIFIED,THIRD-PARTY BUSINESS LICENCE DATED 2021-12-24 / VALIDITY AND AUTHENTICITY NOT INDEPENDENTLY VERIFIED,IMMUTABLE THIRD-PARTY DOCUMENT ORIGINAL / CURRENT STATUS NOT ESTABLISHED,RECONCILED 2026-08-27 — BATCH 5 / NOT RELEASED,INCLUDE WITH STATUS / SOURCE PRESERVED,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE — NOT APPROVED / NOT RELEASED,EXCLUDED_FROM_PUBLIC_PROFILE,PASS_WITH_NOTES — 1 PAGE / QA RASTER RECREATED AFTER TOOL DEFECT / SOURCE PDF INTACT,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0220,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/09_SUPPLIERS_AND_INDUSTRIALISATION/SUP-MOKO-001_EMOPET_MOKO_Technical_Disclosure_Maturity.docx,SUP-MOKO-001,SUP-MOKO-001_EMOPET_MOKO_Technical_Disclosure_Maturity,BATCH 6,MAT,PARTNER,Founder — EMOPET / Supplier Governance,2.1,PRESERVE FOR LINEAGE / r1.6 GOVERNS CURRENT CONTENT,HISTORICAL OR SUPERSEDED MOKO INPUT,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0221,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/09_SUPPLIERS_AND_INDUSTRIALISATION/SUP-MOKO-001_EMOPET_MOKO_Technical_Disclosure_Maturity_r2.1.pdf,,MOKO_TECHNICAL_DISCLOSURE_MATURITY_v2.1,BATCH 6,MAT,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR LINEAGE / r1.6 GOVERNS CURRENT CONTENT,HISTORICAL OR SUPERSEDED MOKO INPUT,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0222,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/09_SUPPLIERS_AND_INDUSTRIALISATION/SUP-MOKO-002_EMOPET_MOKO_Execution_Status_2026-08.docx,SUP-MOKO-002,SUP-MOKO-002_EMOPET_MOKO_Execution_Status_2026-08,BATCH 6,MOKO,PARTNER,Founder — EMOPET / Supplier Governance,1.0,PRESERVE FOR LINEAGE / r1.6 GOVERNS CURRENT CONTENT,HISTORICAL OR SUPERSEDED MOKO INPUT,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0223,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/09_SUPPLIERS_AND_INDUSTRIALISATION/SUP-MOKO-002_EMOPET_MOKO_Execution_Status_2026-08_r1.0.pdf,,MOKO_EXECUTION_STATUS_2026-08-07,BATCH 6,MOKO,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR LINEAGE / r1.6 GOVERNS CURRENT CONTENT,HISTORICAL OR SUPERSEDED MOKO INPUT,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0224,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/09_SUPPLIERS_AND_INDUSTRIALISATION/SUP-MOKO-003_EMOPET_MAT_Phase0_Supplier_Safe_RFQ.docx,SUP-MOKO-003,SUP-MOKO-003_EMOPET_MAT_Phase0_Supplier_Safe_RFQ,BATCH 6,MAT,PARTNER,Founder — EMOPET / Supplier Governance,0.6,PRESERVE FOR LINEAGE / r1.6 GOVERNS CURRENT CONTENT,HISTORICAL OR SUPERSEDED MOKO INPUT,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0225,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/09_SUPPLIERS_AND_INDUSTRIALISATION/SUP-MOKO-004_EMOPET_Phase0_MOKO_Package_2026-08_r1.1.zip,,SUP-MOKO-004_EMOPET_Phase0_MOKO_Package_2026-08_r1.1,BATCH 6,MOKO,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR LINEAGE / r1.6 GOVERNS CURRENT CONTENT,HISTORICAL OR SUPERSEDED MOKO INPUT,RECONCILED 2026-08-28 — BATCH 6 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0226,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/10_REGISTERS_AND_EVIDENCE/COR-004_EMOPET_Document_Master_Index.xlsx,COR-004,EMOPET — Document Master Index,BATCH 9,GOVERNANCE,CONFIDENTIAL,Document Control / Engineering,1.1,PRESERVE FOR AUDIT TRAIL / NOT CURRENT CONTROL AUTHORITY,HISTORICAL / SUPERSEDED BY LIVING WORK CONTROL REGISTERS,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0227,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/10_REGISTERS_AND_EVIDENCE/COR-005_EMOPET_Authority_And_Maturity_Matrix.xlsx,COR-005,EMOPET — Authority & Maturity Matrix,BATCH 9,GOVERNANCE,CONFIDENTIAL,Document Control / Engineering,3.2,PRESERVE FOR AUDIT TRAIL / NOT CURRENT CONTROL AUTHORITY,HISTORICAL / SUPERSEDED BY LIVING WORK CONTROL REGISTERS,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0228,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/10_REGISTERS_AND_EVIDENCE/COR-006_EMOPET_Exceptions_Register.xlsx,COR-006,EMOPET — Exceptions Register,BATCH 9,GOVERNANCE,CONFIDENTIAL,Document Control / Engineering,2.0,PRESERVE FOR AUDIT TRAIL / NOT CURRENT CONTROL AUTHORITY,HISTORICAL / SUPERSEDED BY LIVING WORK CONTROL REGISTERS,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0229,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/10_REGISTERS_AND_EVIDENCE/COR-007_EMOPET_Manifest_SHA256.csv,COR-007,COR-007_EMOPET_Manifest_SHA256,BATCH 0,SCIENCE,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Science / Evidence Review — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,VALID FOR 267-LINE HISTORICAL SCOPE / NOT CURRENT COMPLETE MANIFEST,RESOLVED AT DOCUMENT LEVEL — VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE / SOURCE PRESERVED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0230,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/10_REGISTERS_AND_EVIDENCE/COR-008_EMOPET_Migration_Execution_Record_2026-08.xlsx,COR-008,EMOPET — Migration Execution Record 2026-08,BATCH 4,GOV,INTERNAL CONTROLLED,Document Control / Software Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,HISTORICAL MIGRATION EVIDENCE / NOT CURRENT SOFTWARE IMPLEMENTATION PROOF,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0231,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/10_REGISTERS_AND_EVIDENCE/COR-009_EMOPET_Migration_Completion_Report_2026-08.docx,COR-009,COR-009_EMOPET_Migration_Completion_Report_2026-08,BATCH 4,GOV,INTERNAL CONTROLLED,Document Control / Software Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,HISTORICAL MIGRATION EVIDENCE / NOT CURRENT SOFTWARE IMPLEMENTATION PROOF,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0232,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/10_REGISTERS_AND_EVIDENCE/COR-010_EMOPET_Audit_Treatment_Register.xlsx,COR-010,EMOPET — Audit Treatment Register,BATCH 9,GOVERNANCE,CONFIDENTIAL,Document Control / Engineering,1.0,PRESERVE FOR AUDIT TRAIL / NOT CURRENT CONTROL AUTHORITY,HISTORICAL / SUPERSEDED BY LIVING WORK CONTROL REGISTERS,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0233,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/11_REV_A2R1_CURRENT_UPDATE_2026-08-24/BASELINE_UPDATE_RevA2R1_2026-08-24.md,,BASELINE_UPDATE_RevA2R1_2026-08-24,BATCH 9,GOVERNANCE,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Document Control / Engineering,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR TRACEABILITY / NOT CURRENT RELEASE OR IMPLEMENTATION PROOF,HISTORICAL OR SUPPORTING CONTEXT / CURRENT AUTHORITIES GOVERN,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0234,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/11_REV_A2R1_CURRENT_UPDATE_2026-08-24/FULL_PACKAGE_SHA256_MANIFEST.csv,,FULL_PACKAGE_SHA256_MANIFEST,BATCH 9,GOVERNANCE,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Document Control / Engineering,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR TRACEABILITY / NOT CURRENT RELEASE OR IMPLEMENTATION PROOF,HISTORICAL OR SUPPORTING CONTEXT / CURRENT AUTHORITIES GOVERN,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0235,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/11_REV_A2R1_CURRENT_UPDATE_2026-08-24/decisions/ANTENNA_Topology_KeepOut.md,,ANTENNA_Topology_KeepOut,BATCH 9,TAG,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Document Control / Engineering,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR TRACEABILITY / NOT CURRENT RELEASE OR IMPLEMENTATION PROOF,HISTORICAL OR SUPPORTING CONTEXT / CURRENT AUTHORITIES GOVERN,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0236,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/11_REV_A2R1_CURRENT_UPDATE_2026-08-24/decisions/CHARGE_MCP73831_Gate.md,,CHARGE_MCP73831_Gate,BATCH 9,TAG,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Document Control / Engineering,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR TRACEABILITY / NOT CURRENT RELEASE OR IMPLEMENTATION PROOF,HISTORICAL OR SUPPORTING CONTEXT / CURRENT AUTHORITIES GOVERN,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
